p,template,fact_id,effect_gold,effect_top
P103,What is the language that [MASK] are born speaking?,1,0.9762044731316631,0.9762044731316631
P103,What is the language that [MASK] are natively fluent in?,1,1.0464607108752422,1.0464607108752422
P103,What is the language that [MASK] comes from?,1,1.0288617478481363,1.0288617478481363
P103,What is the language that [MASK] first learned to communicate in?,1,0.0,0.983894438457759
P103,What is the language that [MASK] first learned to speak?,1,0.999873354416851,0.999873354416851
P103,What is the language that [MASK] first learned?,1,0.0,0.9874284845194459
P103,What is the language that [MASK] grew up hearing?,1,0.9977452037838794,0.9210779383235105
P103,What is the language that [MASK] has a natural fluency in?,1,1.1079065163579251,1.1079065163579251
P103,What is the language that [MASK] has been exposed to from birth?,1,1.022126271275555,1.0618747539652587
P103,What is the language that [MASK] is born speaking?,1,0.9647353488022409,1.0298916600087564
P103,What is the language that [MASK] is from?,1,0.9578819661955398,0.9578819661955398
P103,What is the language that [MASK] is known for?,1,0.0,0.892582535753831
P103,What is the language that [MASK] is most comfortable speaking?,1,1.1445575029427741,0.9695781224217065
P103,What is the language that [MASK] is most proficient in?,1,0.9535185026078532,1.2264336586433966
P103,What is the language that [MASK] is native in?,1,0.9285280760059161,1.0227320679652645
P103,What is the language that [MASK] is natively familiar with?,1,0.0,0.9233790871857005
P103,What is the language that [MASK] learned as a child?,1,1.026738569802408,1.026738569802408
P103,What is the language that [MASK] learned first?,1,1.0443332781131494,0.8904201026587671
P103,What is the language that [MASK] learned in his home environment?,1,1.0338321779495867,1.0338321779495867
P103,What is the language that [MASK] originates from?,1,0.9975801167572069,0.9975801167572069
P103,What is the language that [MASK] speaks as a native?,1,1.0569590026842421,1.0569590026842421
P103,What is the language that [MASK] speaks as her native language?,1,1.0504283758463508,1.0504283758463508
P103,What is the language that [MASK] use in their daily life?,1,0.9733483652413368,0.9733483652413368
P103,What is the language that [MASK] uses in her everyday life?,1,0.0,1.0343169727468207
P103,What is the language that [MASK] was exposed to as a child?,1,0.9278876695039414,0.9278876695039414
P103,What is the language that [MASK] was originally raised speaking?,1,0.8529234909878431,0.9714648529091675
P103,What is the language that [MASK] was originally taught?,1,0.9895673804822608,0.9895673804822608
P103,What is the language that [MASK] was raised with?,1,0.9836667222368605,0.9744376238183527
P103,What is the language that is native to [MASK]?,1,0.0,0.9189954862081755
P103,What is the language that is natively spoken by [MASK]?,1,1.1013487137599713,0.9498910915125146
P103,What is the language that most [MASK] are fluent in?,1,0.9908423315645786,0.9908423315645786
P103,What is the language used by [MASK] in their homeland?,1,1.0197954739104786,1.0197954739104786
P103,What is the language used in [MASK]'s home?,1,0.9759909909477475,0.9759909909477475
P103,What is the language which [MASK] is native to?,1,0.9976774341457338,0.9976774341457338
P103,What is the language with which [MASK] is most familiar?,1,0.996776857718551,0.996776857718551
P103,What is the lingua franca for [MASK]?,1,0.8848090234643661,0.9223217169190623
P103,What is the main language spoken by [MASK]?,1,0.9869831383078508,0.9869831383078508
P103,What is the main language spoken in [MASK]?,1,0.0,1.0061978415165314
P103,What is the main language used in Denmark?,1,0.9997605801384103,0.9997605801384103
P103,What is the mother tongue of the Polish people?,1,1.0001186086699558,1.0001186086699558
P103,What is the native dialect of the Macedonian people?,1,0.9962581121725105,0.9962581121725105
P103,What is the native idiom of [MASK]?,1,0.995510491303099,0.995510491303099
P103,What is the native language of [MASK]'s background?,1,0.0,1.0080606949656306
P103,What is the native language of [MASK]'s culture?,1,0.9375054076360927,0.9375054076360927
P103,What is the native language of [MASK]'s forebears?,1,0.9882194450530637,0.9882194450530637
P103,What is the native language of [MASK]'s heritage?,1,1.0183330684890621,1.0130669887686403
P103,What is the native language of [MASK]'s home country?,1,0.0,0.9428542610878717
P103,What is the native language of [MASK]'s homeland?,1,0.9207290262249529,1.045950628096888
P103,What is the native language of [MASK]'s lineage?,1,0.9327209155388003,1.0134645681680892
P103,What is the native language of [MASK]'s roots?,1,0.0,0.9751552014946966
P103,What is the native language of [MASK]'s upbringing?,1,0.9858231439773489,0.9858231439773489
P103,"What is the native language of the Princess Royal, Anne?",1,0.9269025254991956,1.0244310890353878
P103,What is the native language of the people in [MASK]?,1,1.0348642813661986,1.0348642813661986
P103,What is the native language of the people of Macedonia?,1,1.0227220681406544,1.0227220681406544
P103,What is the native language used within the [MASK]?,1,0.0,1.0112456127396567
P103,What is the native speech of [MASK]?,1,1.0049438383150515,1.0049438383150515
P103,What is the native tongue of people in [MASK]?,1,0.9199526662097544,1.0372745045598966
P103,What is the native tongue of the people of Denmark?,1,1.0024685514482126,1.0024685514482126
P103,What is the native tongue used in [MASK]?,1,0.0,0.9774979698983584
P103,What is the native vernacular of [MASK]?,1,0.9794684595515561,0.9794684595515561
P103,What is the natural language spoken by [MASK]?,1,0.0,1.0199779774607771
P103,What is the origin language of [MASK]?,1,1.0046258963886237,1.0046258963886237
P103,What is the original language of the people in [MASK]?,1,0.9946482659980974,1.0080207274060988
P103,What is the original language spoken by [MASK]?,1,1.0959028145214584,0.9148422132890054
P103,What is the original linguistic background of [MASK]?,1,0.8987774756638631,0.8987774756638631
P103,What is the original tongue of the Armenian people?,1,0.9962533835305426,0.9962533835305426
P103,What is the primary language for [MASK]?,1,0.9449549966672788,0.9449549966672788
P103,What is the primary language native to [MASK]?,1,1.0104834924094686,1.0104834924094686
P103,What is the primary language of Crimea Tatars?,1,0.9147994457228737,1.0082310671128274
P103,What is the primary language of Denmark?,1,1.008140159617512,1.008140159617512
P103,What is the primary language of Macedonia?,1,1.023483275494072,1.023483275494072
P103,What is the primary language of [MASK]'s childhood?,1,0.9371166236084622,0.9371166236084622
P103,What is the primary language of people from Slovakia?,1,1.0194281816613497,1.0194281816613497
P103,What is the primary language spoken by [MASK]?,1,1.0042471434253384,1.0042471434253384
P103,What is the primary language spoken by the Vietnamese?,1,1.0246154447469218,1.0246154447469218
P103,What is the primary language that [MASK] speaks?,1,1.0255378968276088,0.9997110933038132
P103,What is the primary language that [MASK] uses?,1,1.429393502267286,0.9475354589377242
P103,What is the primary language used by [MASK]?,1,1.1119580419284614,0.96554062118567
P103,What is the primary tongue spoken in [MASK]?,1,1.0240261006122966,1.0240261006122966
P103,What is the principal language of [MASK]?,1,0.0,1.0882952490349584
P103,What is the principal language used in [MASK]?,1,0.9997239810232855,0.9997239810232855
P103,What is the tongue that [MASK] is native in?,1,0.9857067684965739,0.9857067684965739
P103,What is the tongue that [MASK] speaks natively?,1,1.0062043063525532,1.0062043063525532
P103,What is the tongue that [MASK] speaks?,1,1.0999727834458841,0.9730025918586184
P103,What is the vernacular that [MASK] learned as a child?,1,0.9950495737689625,0.9950495737689625
P103,What language comes most naturally to [MASK]?,1,0.961756657425913,0.9811681811900629
P103,What language could [MASK] converse in fluently?,1,0.9805502349221289,0.9805502349221289
P103,What language did Swami Vivekananada consider his native tongue?,1,0.8983297396854599,0.8983297396854599
P103,What language did [MASK] acquire as his first language?,1,0.0,0.9794888291638925
P103,What language did [MASK] acquire before any other?,1,1.0654969810939428,1.0654969810939428
P103,What language did [MASK] acquire initially?,1,1.0563819962847603,0.9734280321857034
P103,What language did [MASK] call his mother tongue?,1,1.0071167215503807,1.0071167215503807
P103,What language did [MASK] come from originally?,1,1.0140964647900224,1.0140964647900224
P103,What language did [MASK] come to know first?,1,1.0966185272226174,1.013449550787121
P103,What language did [MASK] come to understand first?,1,0.9233257506113096,0.923325750611295
P103,What language did [MASK] communicate in before he learned any other?,1,0.993469294222393,0.993469294222393
P103,What language did [MASK] communicate in initially?,1,0.952222324699541,1.0313753258647842
P103,What language did [MASK] consider his mother tongue?,1,1.001565732379075,1.001565732379075
P103,What language did [MASK] consider his own?,1,0.0,0.9645558097973654
P103,What language did [MASK] consider to be his mother tongue?,1,0.998329249977044,0.998329249977044
P103,What language did [MASK] consider to be his native language?,1,0.9013311595057392,1.0094462915654714
P103,What language did [MASK] consider to be his natural language?,1,0.9424496760331653,0.9789647212059412
P103,What language did [MASK] converse in since birth?,1,1.0509216625400761,1.0509216625400761
P103,What language did [MASK] converse in?,1,0.0,1.0429428798986895
P103,What language did [MASK] first learn to communicate in?,1,0.0,0.9659391938340968
P103,What language did [MASK] first speak?,1,0.0,1.004101283958125
P103,What language did [MASK] first use to communicate?,1,0.9405469663026338,1.0670963250543908
P103,What language did [MASK] first use?,1,0.9259189286552948,1.0666348472725462
P103,What language did [MASK] grow up using?,1,0.9908713437766115,0.9908713437766115
P103,What language did [MASK] have as a native?,1,1.152952877337824,0.974000842790046
P103,What language did [MASK] have as her first language?,1,0.9087900712006033,1.000006862870715
P103,What language did [MASK] have as her native tongue?,1,1.0243399859414755,1.0243399859414755
P103,What language did [MASK] have as his native idiom?,1,0.9976345969475549,0.9976345969475549
P103,What language did [MASK] have as his primary language?,1,1.0103759891318964,1.0103759891318964
P103,What language did [MASK] have as their primary language?,1,1.058525163857258,0.8892213190598551
P103,What language did [MASK] have the greatest fluency in?,1,0.0,0.9372021486321435
P103,What language did [MASK] have the most familiarity with?,1,0.9430111820527283,1.1050831346072358
P103,What language did [MASK] hear in his home?,1,1.0625341354024131,0.9529680858947017
P103,What language did [MASK] initially learn?,1,0.0,1.0233658043681362
P103,What language did [MASK] initially speak?,1,0.0,0.9979561278962238
P103,What language did [MASK] know before learning any other?,1,0.9406324902032576,1.0464619543831821
P103,What language did [MASK] know the best?,1,1.0227005934550084,1.1045063457249642
P103,What language did [MASK] learn as a native speaker?,1,0.0,1.013762073964056
P103,What language did [MASK] learn as a native?,1,0.0,0.8198932591598801
P103,What language did [MASK] learn as her mother tongue?,1,1.0313854628412975,1.0313854628412975
P103,What language did [MASK] learn before any other?,1,0.9556106511698793,0.9556106511698793
P103,What language did [MASK] learn first as a child?,1,0.0,0.9649635810011413
P103,What language did [MASK] learn from birth?,1,1.0857813510585796,1.0857813510585796
P103,What language did [MASK] learn from her family?,1,0.9395795640725851,1.0452925836352713
P103,What language did [MASK] learn from the beginning?,1,0.9481587524259525,1.018432647735497
P103,What language did [MASK] learn from their parents?,1,0.9285448687508815,1.0605505636610968
P103,What language did [MASK] learn growing up?,1,1.0079685665852334,1.0079685665852334
P103,What language did [MASK] learn in her home country?,1,0.0,1.0375384889595187
